export_time,event_type,symbol,timeframe,ob_name,ob_start_time,is_bear,htf_trend,stars,reason,high_price,low_price,ob_body,ob_wick,is_mss,is_bos,has_choch,mss_level,is_imbalanced,imbalanced_dist,imbalance_price,fvg_filled,lssc_valid,has_sweep_before,fib50,fib80,fib100,fib127,fib1618,top_imp_valid,top_imp_level,is_lower_mss,all_checks,final_check,entry_price,stop_loss,take_profit,lot_size,c1_open,c1_high,c1_low,c1_close,c2_open,c2_high,c2_low,c2_close,atr,spread,bid,ask,outcome,r_multiple,label,outcome_str,n_filtered_ticks,r_multiple_final,prob_win
2025-01-30 21:37:27,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.30 20:45:00,2025-01-30 20:45:00,True,BULLISH,0,19,2795.85,2794.45,2794.45,2794.38,False,False,False,2756.35,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2794.77,2795.85,2794.45,2795.11,2795.11,2795.23,2792.68,2794.16,3.4,0,2792.02,2792.2,,0.0,,MISS,0,0.0,0.6880924089016683
2025-01-17 18:23:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.17 17:30:00,2025-01-17 17:30:00,False,BEARISH,0,19,2713.57,2711.41,2713.62,2713.57,False,False,False,2713.02,False,191.0,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2712.92,2713.57,2711.41,2712.72,2712.66,2715.22,2712.12,2714.32,3.56889,0,2716.21,2716.27,,0.0,,MISS,0,0.0,0.6822191817827445
2025-08-07 15:08:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.08.07 14:15:00,2025-08-07 14:15:00,True,BULLISH,0,19,3383.14,3379.04,3379.04,3379.3,False,False,False,3376.46,False,412.0,-1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,3380.25,3383.14,3379.04,3382.09,3382.12,3383.27,3375.85,3379.04,5.82722,0,3378.43,3378.48,,0.0,,MISS,0,0.0,0.6531099868340507
2025-01-24 22:55:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.24 22:00:00,2025-01-24 22:00:00,True,BULLISH,0,19,2774.82,2773.45,2773.45,2773.54,False,False,False,2756.35,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2774.62,2774.82,2773.45,2774.72,2774.72,2774.79,2772.99,2773.31,2.255,0,2772.62,2772.7,,0.0,,MISS,0,0.0,0.6517053973828136
2025-07-11 20:35:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.07.11 19:45:00,2025-07-11 19:45:00,True,BULLISH,0,19,3355.58,3352.88,3352.88,3352.77,False,False,False,3331.34,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3353.78,3355.58,3352.88,3353.89,3353.69,3354.24,3349.28,3351.69,4.84611,0,3351.99,3352.03,,0.0,,MISS,0,0.0,0.6488991366314047
2025-01-20 20:58:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.20 20:00:00,2025-01-20 20:00:00,False,BULLISH,0,19,2708.05,2705.46,2707.98,2708.05,False,False,False,-0.0,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2707.46,2708.05,2705.46,2706.87,2706.82,2709.5,2705.55,2708.77,3.43,0,2710.62,2711.08,,0.0,,MISS,0,0.0,0.6451287042599128
2025-08-22 20:40:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.08.22 19:45:00,2025-08-22 19:45:00,False,BEARISH,0,19,3371.55,3369.1,3371.73,3371.55,False,False,False,3329.95,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3370.82,3371.55,3369.1,3370.63,3370.63,3373.2,3370.51,3372.06,6.17611,0,3374.13,3374.17,,0.0,,MISS,0,0.0,0.6428134977501594
2025-03-14 18:37:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.03.14 17:45:00,2025-03-14 17:45:00,True,BULLISH,0,19,2986.63,2982.53,2982.53,2982.34,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2985.41,2986.63,2982.53,2985.45,2985.47,2986.55,2979.73,2981.4,5.65444,0,2982.41,2982.49,,0.0,,MISS,0,0.0,0.6381264480439557
2025-12-12 14:32:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.12.12 13:45:00,2025-12-12 13:45:00,True,BULLISH,0,19,4339.16,4334.34,4334.34,4334.2,False,False,False,4070.41,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4334.5,4339.16,4334.34,4336.32,4336.32,4339.13,4331.63,4333.03,7.04389,0,4330.79,4330.87,,0.0,,MISS,0,0.0,0.6359963409475579
2025-03-07 17:52:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.03.07 17:00:00,2025-03-07 17:00:00,True,BULLISH,0,19,2930.28,2926.05,2926.05,2926.23,False,False,False,2903.98,False,0.0,-1.0,False,True,True,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,5,-1.0,-1.0,-1.0,-1.0,2926.79,2930.28,2926.05,2927.43,2927.43,2928.87,2922.6,2924.92,6.62722,0,2916.72,2916.83,,0.0,,MISS,0,0.0,0.6358539673368487
2026-01-13 18:36:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2026.01.13 17:45:00,2026-01-13 17:45:00,True,BULLISH,0,19,4620.76,4613.05,4613.05,4612.93,False,False,False,4578.58,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4614.83,4620.76,4613.05,4619.23,4619.17,4620.82,4606.74,4612.48,12.52111,0,4603.0,4603.06,,0.0,,MISS,0,0.0,0.6341907207653813
2025-01-15 13:09:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.15 12:15:00,2025-01-15 12:15:00,False,BULLISH,0,19,2686.53,2684.72,2686.62,2686.53,False,False,False,2671.89,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2685.68,2686.53,2684.72,2685.26,2685.21,2688.86,2685.21,2686.62,2.48611,0,2686.56,2686.74,,0.0,,MISS,0,0.0,0.6330834526458365
2025-02-20 21:39:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.02.20 20:45:00,2025-02-20 20:45:00,True,BULLISH,0,19,2942.53,2940.45,2940.45,2940.32,False,False,False,2920.82,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2941.23,2942.53,2940.45,2941.74,2941.85,2941.99,2939.32,2939.46,3.96111,0,2935.24,2935.35,,0.0,,MISS,0,0.0,0.6327976682008689
2025-06-04 20:52:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.06.04 20:00:00,2025-06-04 20:00:00,False,RANGE,0,19,3375.26,3373.06,3375.29,3375.26,False,False,False,3360.29,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3374.96,3375.26,3373.06,3374.78,3374.8,3376.53,3373.73,3375.2,5.76333,0,3379.14,3379.18,,0.0,,MISS,0,0.0,0.6327015233984339
2025-12-19 01:15:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.12.18 23:30:00,2025-12-18 23:30:00,False,BEARISH,0,19,4332.8,4328.71,4332.73,4332.8,False,False,False,4341.27,False,0.0,-1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,4332.17,4332.8,4328.71,4330.86,4330.86,4333.9,4330.86,4332.44,6.04722,0,4334.72,4334.85,,0.0,,MISS,0,0.0,0.6288804207936542
2025-04-08 20:35:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.04.08 19:45:00,2025-04-08 19:45:00,True,RANGE,0,19,2990.93,2984.26,2984.26,2984.28,False,False,False,3008.9,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2985.47,2990.93,2984.26,2986.08,2986.06,2986.43,2976.52,2981.15,7.92611,0,2978.56,2979.17,,0.0,,MISS,0,0.0,0.6238166406526608
2025-01-06 01:30:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.03 23:45:00,2025-01-03 23:45:00,False,BEARISH,0,19,2640.7,2639.17,2640.79,2640.7,False,False,False,0.0,False,2.2042165505552215e+262,-1.0,False,True,False,0.0,0.0,0.0,1.2887332958859772e+210,3.1360422935564416e+40,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2639.8,2640.7,2639.17,2639.49,2639.97,2641.1,2638.93,2641.04,1.62333,0,2640.82,2641.0,,0.0,,MISS,0,0.0,0.6230385186286328
2025-01-02 12:37:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.02 11:45:00,2025-01-02 11:45:00,False,BULLISH,0,19,2638.02,2636.03,2638.14,2638.02,False,False,False,0.0,False,2.2042165505552215e+262,-1.0,False,True,False,0.0,0.0,0.0,1.2887332958859772e+210,3.1360422935564416e+40,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2637.23,2638.02,2636.03,2636.11,2636.11,2638.96,2632.78,2638.91,3.08333,0,2644.71,2644.8,,0.0,,MISS,0,0.0,0.6208419246945143
2025-04-10 21:52:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.04.10 21:00:00,2025-04-10 21:00:00,False,BULLISH,0,19,3164.02,3158.1,3164.19,3164.02,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3162.86,3164.02,3158.1,3158.38,3158.35,3166.63,3158.35,3164.79,8.22556,0,3173.74,3173.86,,0.0,,MISS,0,0.0,0.6204997052459142
2025-04-25 12:53:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.04.25 12:00:00,2025-04-25 12:00:00,True,BULLISH,0,19,3308.86,3303.6,3303.6,3303.92,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3303.96,3308.86,3303.6,3304.59,3304.59,3307.16,3301.11,3303.89,8.55167,0,3294.48,3294.57,,0.0,,MISS,0,0.0,0.6203150150316571
2025-07-10 19:43:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.07.10 18:45:00,2025-07-10 18:45:00,True,RANGE,0,19,3320.96,3318.7,3318.7,3318.71,False,False,False,3302.99,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3319.43,3320.96,3318.7,3319.68,3319.68,3319.97,3318.21,3318.55,5.06778,0,3312.62,3312.69,,0.0,,MISS,0,0.0,0.6198834065514295
2025-10-17 19:16:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.10.17 18:30:00,2025-10-17 18:30:00,True,BEARISH,0,19,4259.33,4245.71,4245.71,4244.92,False,False,False,4367.4,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4248.26,4259.33,4245.71,4255.7,4255.64,4256.56,4236.36,4237.36,24.12389,0,4238.49,4238.53,,0.0,,MISS,0,0.0,0.6198270046783367
2025-11-20 13:18:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.11.20 12:30:00,2025-11-20 12:30:00,True,BEARISH,0,19,4066.87,4061.29,4061.29,4061.15,False,False,False,4070.41,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4061.55,4066.87,4061.29,4063.53,4063.53,4065.06,4058.29,4060.06,10.48556,0,4053.02,4053.06,,0.0,,MISS,0,0.0,0.6194661360500623
2025-02-03 13:07:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.02.03 12:15:00,2025-02-03 12:15:00,False,BULLISH,0,19,2796.16,2794.22,2796.26,2796.16,False,False,False,2756.35,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2795.38,2796.16,2794.22,2795.12,2795.25,2796.75,2793.05,2796.64,3.59556,0,2800.99,2801.05,,0.0,,MISS,0,0.0,0.6181112041641093
2025-02-07 21:53:28,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.02.07 21:00:00,2025-02-07 21:00:00,True,BEARISH,0,19,2863.3,2860.74,2860.74,2861.35,False,False,False,-0.0,False,6.147981429109372e+197,-1.0,False,False,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,2861.31,2863.3,2860.74,2862.33,2862.38,2862.63,2860.46,2861.34,4.69111,0,2861.77,2861.83,,0.0,,MISS,0,0.0,0.6178181618579639
2025-05-22 21:48:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.05.22 21:00:00,2025-05-22 21:00:00,True,BEARISH,0,19,3298.95,3295.72,3295.72,3295.48,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3296.66,3298.95,3295.72,3297.79,3297.74,3297.75,3292.92,3294.75,6.02056,0,3294.94,3295.06,,0.0,,MISS,0,0.0,0.6160216266359442
2025-01-30 05:47:28,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.30 05:00:00,2025-01-30 05:00:00,False,BULLISH,0,19,2760.6,2759.5,2760.66,2760.6,False,False,False,2756.35,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2760.29,2760.6,2759.5,2759.81,2759.79,2761.35,2759.79,2760.63,1.41278,0,2761.54,2761.62,,0.0,,MISS,0,0.0,0.6155901516677129
2025-01-13 05:32:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.13 04:45:00,2025-01-13 04:45:00,True,BULLISH,0,19,2689.89,2687.95,2687.95,2687.94,False,False,False,-0.0,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2688.61,2689.89,2687.95,2688.66,2688.64,2688.71,2686.15,2687.31,3.26167,0,2686.22,2686.37,,0.0,,MISS,0,0.0,0.6150942489232433
2025-07-22 21:40:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.07.22 20:45:00,2025-07-22 20:45:00,False,BULLISH,0,19,3429.6,3427.39,3429.45,3429.6,False,False,False,3385.96,False,41.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3429.59,3429.6,3427.39,3429.39,3429.41,3430.39,3427.88,3429.65,4.08944,0,3430.25,3430.29,,0.0,,MISS,0,0.0,0.614678170470367
2025-05-08 18:48:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.05.08 18:00:00,2025-05-08 18:00:00,True,RANGE,0,19,3359.48,3353.08,3353.08,3352.93,False,False,False,3377.86,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3356.93,3359.48,3353.08,3358.6,3358.61,3360.06,3340.66,3346.9,9.07944,0,3333.1,3333.18,,0.0,,MISS,0,0.0,0.6146102153961799
2025-03-20 19:53:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.03.20 19:00:00,2025-03-20 19:00:00,True,BEARISH,0,19,3042.03,3039.09,3039.09,3039.13,False,False,False,3047.79,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3040.73,3042.03,3039.09,3041.96,3041.96,3043.14,3038.49,3038.7,4.70167,0,3037.98,3038.02,,0.0,,MISS,0,0.0,0.6139518720575158
2025-06-25 19:41:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.06.25 18:45:00,2025-06-25 18:45:00,False,BEARISH,0,19,3327.13,3324.97,3326.97,3327.13,False,False,False,3329.45,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3326.05,3327.13,3324.97,3325.63,3325.65,3328.39,3324.27,3327.72,4.65333,0,3332.28,3332.39,,0.0,,MISS,0,0.0,0.6128857647733718
2025-02-05 21:50:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.02.05 21:00:00,2025-02-05 21:00:00,False,BULLISH,0,19,2866.49,2862.8,2866.54,2866.49,False,False,False,2756.35,False,6.147981429109372e+197,-1.0,False,False,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,2865.79,2866.49,2862.8,2865.46,2865.51,2868.78,2865.34,2866.96,4.34833,0,2865.4,2865.46,,0.0,,MISS,0,0.0,0.6124866535856287
2025-03-11 01:30:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.03.10 23:45:00,2025-03-10 23:45:00,True,BEARISH,0,19,2889.51,2887.64,2887.64,2887.78,False,False,False,2944.8,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2888.6,2889.51,2887.64,2889.34,2888.83,2890.16,2886.91,2887.65,4.555,0,2885.4,2885.81,,0.0,,MISS,0,0.0,0.6113659736316138
2025-01-10 19:08:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.10 18:15:00,2025-01-10 18:15:00,False,BULLISH,0,19,2692.95,2688.21,2692.81,2692.95,False,False,False,-0.0,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2691.35,2692.95,2688.21,2688.51,2688.51,2693.45,2686.8,2693.16,6.70444,0,2694.22,2694.4,,0.0,,MISS,0,0.0,0.6094716744859285
2025-05-20 20:37:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.05.20 19:45:00,2025-05-20 19:45:00,False,BULLISH,0,19,3280.34,3276.78,3280.42,3280.34,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3279.81,3280.34,3276.78,3278.89,3278.84,3283.42,3278.27,3281.11,7.56611,0,3284.8,3284.92,,0.0,,MISS,0,0.0,0.6092292915338701
2025-06-19 14:21:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.06.19 13:30:00,2025-06-19 13:30:00,True,BULLISH,0,19,3379.01,3375.6,3375.6,3375.48,False,False,False,3369.12,False,0.0,-1.0,False,True,True,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,5,-1.0,-1.0,-1.0,-1.0,3376.12,3379.01,3375.6,3377.01,3377.01,3378.37,3373.67,3375.0,5.01778,0,3372.62,3372.74,,0.0,,MISS,0,0.0,0.6083593483173284
2025-09-30 21:18:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.09.30 20:30:00,2025-09-30 20:30:00,True,BULLISH,0,19,3849.31,3844.76,3844.76,3844.82,False,False,False,3742.94,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3845.65,3849.31,3844.76,3845.94,3846.03,3846.39,3842.69,3844.03,7.49444,0,3843.1,3843.14,,0.0,,MISS,0,0.0,0.6080330011012638
2025-04-24 12:50:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.04.24 12:00:00,2025-04-24 12:00:00,True,BULLISH,0,19,3342.89,3335.53,3335.53,3336.03,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3336.17,3342.89,3335.53,3337.88,3337.71,3339.23,3334.83,3335.26,8.63556,0,3329.57,3329.67,,0.0,,MISS,0,0.0,0.6063579741422845
2025-01-15 20:43:27,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.15 19:45:00,2025-01-15 19:45:00,False,BULLISH,0,19,2693.0,2691.71,2692.63,2693.0,False,False,False,2687.18,False,6.147981429109372e+197,-1.0,False,False,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,2692.89,2693.0,2691.71,2692.74,2692.89,2694.8,2692.02,2693.58,4.21833,0,2691.82,2691.88,,0.0,,MISS,0,0.0,0.6060993453379518
2025-09-26 20:37:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.09.26 19:45:00,2025-09-26 19:45:00,False,BULLISH,0,19,3778.18,3773.36,3778.03,3778.18,False,False,False,3742.94,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3777.58,3778.18,3773.36,3774.27,3774.27,3779.1,3774.18,3778.24,6.55389,0,3779.89,3779.93,,0.0,,MISS,0,0.0,0.605867010505755
2025-05-22 09:01:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.05.22 08:15:00,2025-05-22 08:15:00,True,BULLISH,0,19,3338.92,3336.08,3336.08,3336.05,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3336.64,3338.92,3336.08,3337.83,3337.8,3339.21,3335.47,3336.05,4.32389,0,3333.75,3333.8,,0.0,,MISS,0,0.0,0.6056743681727151
2025-01-27 13:50:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.27 13:00:00,2025-01-27 13:00:00,False,BEARISH,0,19,2768.23,2765.12,2768.15,2768.23,False,False,False,2755.12,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2767.98,2768.23,2765.12,2767.1,2767.06,2770.23,2766.74,2768.47,3.87167,0,2769.88,2769.96,,0.0,,MISS,0,0.0,0.6043681881626675
2025-12-04 20:06:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.12.04 19:15:00,2025-12-04 19:15:00,False,BULLISH,0,19,4213.59,4208.88,4213.63,4213.59,False,False,False,4070.41,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4211.22,4213.59,4208.88,4211.19,4211.05,4214.3,4209.68,4213.61,8.10722,0,4212.76,4212.8,,0.0,,MISS,0,0.0,0.6029303009172261
2025-01-17 12:22:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.17 11:30:00,2025-01-17 11:30:00,True,BEARISH,0,19,2708.42,2705.55,2705.55,2705.35,False,False,False,2716.17,False,191.0,-1.0,False,True,False,2715.42,2714.38,2716.16,2718.15,2719.19,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2706.3,2708.42,2705.55,2706.4,2706.39,2707.28,2704.11,2705.04,2.30611,0,2704.6,2704.66,,0.0,,MISS,0,0.0,0.602814596315385
2025-10-09 18:49:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.10.09 18:00:00,2025-10-09 18:00:00,True,BULLISH,0,19,4027.25,4018.25,4018.25,4018.49,False,False,False,4037.47,False,0.0,-1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,2,-1.0,-1.0,-1.0,-1.0,4023.33,4027.25,4018.25,4025.31,4025.31,4028.7,4016.17,4016.27,11.69556,0,4014.67,4014.71,,0.0,,MISS,0,0.0,0.6020599440040844
2025-04-29 17:10:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.04.29 16:15:00,2025-04-29 16:15:00,True,BEARISH,0,19,3317.64,3311.9,3311.9,3312.14,False,False,False,0.0,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3316.31,3317.64,3311.9,3317.39,3317.24,3321.3,3310.72,3312.12,6.92333,0,3305.92,3305.99,,0.0,,MISS,0,0.0,0.6020169537444402
2025-07-03 19:54:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.07.03 19:00:00,2025-07-03 19:00:00,False,BEARISH,0,19,3328.68,3326.43,3328.61,3328.68,False,False,False,3331.34,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,3328.15,3328.68,3326.43,3326.87,3326.87,3328.63,3325.73,3328.61,7.57444,0,3333.76,3333.88,,0.0,,MISS,0,0.0,0.6015240836944478
2025-11-03 22:20:29,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.11.03 21:30:00,2025-11-03 21:30:00,False,BULLISH,0,19,4005.08,4000.67,4004.75,4005.08,False,False,False,4367.4,False,0.0,-1.0,False,True,False,0.0,0.0,0.0,0.0,0.0,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,4003.95,4005.08,4000.67,4000.72,4000.72,4007.68,3999.8,4004.71,6.52222,0,4011.58,4011.65,,0.0,,MISS,0,0.0,0.6002507304162154
2025-01-21 20:35:59,DETECTED,XAUUSD,PERIOD_M15,ICT_OB2025.01.21 19:45:00,2025-01-21 19:45:00,False,BULLISH,0,19,2742.55,2740.11,2742.54,2742.55,False,False,False,-0.0,False,6.147981429109372e+197,-1.0,False,True,False,3.815160364263296e+255,7.407744685719464e+221,6.149440674976676e+197,0.0,2.4650755922963024e+24,False,-1.0,False,False,3,-1.0,-1.0,-1.0,-1.0,2741.91,2742.55,2740.11,2740.31,2740.26,2743.92,2739.99,2743.19,3.44944,0,2744.69,2744.75,,0.0,,MISS,0,0.0,0.5979837324008386
